DG,Order_1,DG_limiter,QBDRAP
0.24369383792900007,0.24369383792900007,0.24369383792900007,0.2551543585113579
-0.04408958893338609,0.19556162944225056,0.21972446724283085,0.1721328191972685
-0.4354929845827502,0.16039042641278087,0.21969718018704482,0.06827557355111764
-0.6860708494075007,0.13092338281047275,0.22042325342870656,-0.03784038681144974
-0.7112854682742882,0.1048278697399404,0.22035357291427962,-0.14366671283676563
-0.8148291178326847,0.08109266935515885,0.2205431544669436,-0.24618958022654444
-0.9605823743677749,0.059145734132663705,0.21999395447493933,-0.3403259976141361
-0.9888642960299003,0.03861758280607434,0.22003179450054644,-0.42277856817717874
-1.0224780753925586,0.019324515717055717,0.21996190805464766,-0.4930381674631113
-1.1240868574894378,0.0009819231513824877,0.21991555392686343,-0.5523242357118997
-1.1620184227548602,-0.016441039672819818,0.21993451403820782,-0.6028210953315277
